1473	2	411
1473	3	391
1473	4	460
1473	5	558
1473	6	425
1473	7	457
1473	8	607
1473	9	664
1473	10	484
1474	1	422
1474	2	412
1474	3	412
1474	4	439
1474	5	553
1474	6	411
1474	7	446
1474	8	607
1474	9	492
1474	10	422
1475	3	436
1475	6	443
1475	9	553
1475	10	507
1476	1	525
1476	2	447
1476	3	451
1476	4	597
1476	5	683
1476	6	483
1476	7	522
1476	8	732
1476	9	779
1476	10	555
1477	1	576
1477	2	548
1477	3	526
1477	4	682
1477	5	733
1477	6	553
1477	7	595
1477	8	781
1477	9	848
1477	10	578
1478	1	475
1478	2	445
1478	3	432
1478	4	562
1478	5	640
1478	6	489
1478	7	524
1478	8	685
1478	9	779
1478	10	492
1479	1	403
1479	2	366
1479	3	349
1479	4	383
1479	5	481
1479	6	354
1479	7	391
1479	8	515
1479	9	528
1479	10	339
1480	1	418
1480	2	386
1480	3	382
1480	4	421
1480	5	517
1480	6	374
1480	7	409
1480	8	544
1480	9	629
1480	10	390
1481	1	407
1481	2	394
1481	3	408
1481	4	409
1481	5	524
1481	6	383
1481	7	415
1481	8	600
1481	9	529
1481	10	418
1482	1	493
1482	2	478
1482	4	536
1482	8	736
1482	9	643
1483	1	599
1483	2	525
1483	3	512
1483	4	642
1483	5	761
1483	6	565
1483	7	598
1483	8	856
1483	9	971
1483	10	623
1484	1	665
1484	2	625
1484	3	609
1484	4	748
1484	5	834
1484	6	648
1484	7	687
1484	8	929
1484	9	1072
1484	10	678
1485	1	232
1485	2	175
1485	3	182
1485	4	274
1485	5	318
1485	6	190
1485	7	230
1485	8	372
1485	9	459
1485	10	143
1486	1	188
1486	2	135
1486	3	124
1486	4	145
1486	5	208
1486	6	114
1486	7	149
1486	8	279
1486	9	283
1486	10	133
1487	1	91
1487	2	51
1487	3	53
1487	4	82
1487	5	138
1487	6	34
1487	7	74
1487	8	174
1487	9	229
1487	10	75
1488	1	53
1488	2	32
1488	3	60
1488	4	59
1488	5	137
1488	6	29
1488	7	67
1488	8	173
1488	9	44
1488	10	40
1489	4	47
1489	6	17
1489	7	34
1489	9	25
1489	10	36
1490	1	121
1490	2	37
1490	3	60
1490	4	160
1490	5	218
1490	6	35
1490	7	58
1490	8	203
1490	9	308
1490	10	44
1491	1	146
1491	2	105
1491	3	105
1491	4	215
1491	5	247
1491	6	69
1491	7	103
1491	8	240
1491	9	375
1491	10	45
1492	1	63
1492	2	45
1492	3	46
1492	4	125
1492	5	180
1492	6	43
1492	7	63
1492	8	189
1492	9	322
1492	10	3
1493	1	89
1493	2	61
1493	3	67
1493	4	90
1493	5	173
1493	6	47
1493	7	78
1493	8	229
1493	9	273
1493	10	46
1494	1	136
1494	2	112
1494	3	123
1494	4	142
1494	5	214
1494	6	86
1494	7	117
1494	8	273
1494	9	380
1494	10	128
1495	1	75
1495	2	55
1495	3	86
1495	4	73
1495	5	169
1495	6	27
1495	7	49
1495	8	198
1495	9	70
1495	10	6
1496	4	78
1496	9	77
1496	10	39
1497	1	127
1497	2	38
1497	3	74
1497	4	165
1497	5	250
1497	6	41
1497	7	53
1497	8	224
1497	9	270
1497	10	16
1498	1	163
1498	2	94
1498	3	110
1498	4	201
1498	5	270
1498	6	70
1498	7	96
1498	8	263
1498	9	325
1498	10	81
1499	1	110
1499	2	48
1499	3	62
1499	4	157
1499	5	248
1499	6	69
1499	7	84
1499	8	239
1499	9	319
1499	10	98
1500	1	148
1500	2	81
1500	3	89
1500	4	129
1500	5	244
1500	6	92
1500	7	104
1500	8	241
1500	9	207
1500	10	117
1501	1	653
1501	2	586
1501	3	604
1501	4	658
1501	5	765
1501	6	610
1501	7	633
1501	8	787
1501	9	846
1501	10	704
1502	1	530
1502	2	482
1502	3	510
1502	4	541
1502	5	660
1502	6	483
1502	7	505
1502	8	689
1502	9	575
1502	10	512
1503	2	389
1503	4	481
1503	6	416
1503	9	509
1504	1	539
1504	2	434
1504	3	435
1504	4	584
1504	5	691
1504	6	481
1504	7	513
1504	8	744
1504	9	775
1504	10	563
1505	1	581
1505	2	532
1505	3	505
1505	4	643
1505	5	710
1505	6	520
1505	7	564
1505	8	757
1505	9	794
1505	10	547
1506	1	519
1506	2	472
1506	3	459
1506	4	582
1506	5	661
1506	6	498
1506	7	540
1506	8	708
1506	9	784
1506	10	546
1507	1	472
1507	2	432
1507	3	423
1507	4	474
1507	5	570
1507	6	450
1507	7	493
1507	8	633
1507	9	632
1507	10	474
1508	1	471
1508	2	435
1508	3	440
1508	4	495
1508	5	584
1508	6	455
1508	7	491
1508	8	635
1508	9	710
1508	10	508
1509	1	447
1509	3	447
1509	4	461
1509	5	571
1509	6	428
1509	7	462
1509	8	630
1509	9	546
1509	10	433
1510	3	423
1510	4	478
1510	6	406
1510	9	541
1510	10	480
1511	1	487
1511	2	398
1511	3	398
1511	4	535
1511	5	637
1511	6	415
1511	7	441
1511	8	653
1511	9	719
1511	10	444
1512	1	564
1512	2	522
1512	3	508
1512	4	637
1512	5	705
1512	6	500
1512	7	533
1512	8	765
1512	9	879
1512	10	540
1513	1	535
1513	2	499
1513	3	497
1513	4	601
1513	5	686
1513	6	514
1513	7	549
1513	8	756
1513	9	891
1513	10	554
1514	1	530
1514	2	487
1514	3	478
1514	4	519
1514	5	651
1514	6	528
1514	7	564
1514	8	758
1514	9	823
1514	10	567
1515	1	258
1515	2	214
1515	3	216
1515	4	236
1515	5	298
1515	6	205
1515	7	245
1515	8	366
1515	9	402
1515	10	235
1516	2	132
1516	3	141
1516	4	128
1516	5	207
1516	6	106
1516	7	143
1516	8	280
1516	9	117
1516	10	110
1517	1	39
1517	2	20
1517	3	38
1517	4	68
1517	9	21
1517	10	38
1518	1	97
1518	2	44
1518	3	65
1518	4	140
1518	5	227
1518	6	40
1518	7	67
1518	8	211
1518	9	274
1518	10	68
1519	1	133
1519	2	84
1519	3	78
1519	4	171
1519	5	233
1519	6	56
1519	7	103
1519	8	241
1519	9	328
1519	10	48
1520	1	81
1520	2	38
1520	3	32
1520	4	109
1520	5	188
1520	6	39
1520	7	74
1520	8	195
1520	9	281
1520	10	2
1521	1	77
1521	2	50
1521	3	42
1521	4	59
1521	5	143
1521	6	37
1521	7	56
1521	8	152
1521	9	144
1521	10	4
1522	1	85
1522	2	67
1522	3	66
1522	4	85
1522	5	164
1522	6	49
1522	7	68
1522	8	172
1522	9	222
1522	10	45
1523	1	82
1523	2	79
1523	3	101
1523	4	87
1523	5	190
1523	6	51
1523	7	80
1523	8	230
1523	9	96
1523	10	19
1524	1	45
1524	3	59
1524	6	49
1524	7	68
1524	9	105
1524	10	52
1525	1	107
1525	2	56
1525	3	90
1525	4	161
1525	5	259
1525	6	37
1525	7	50
1525	8	256
1525	9	312
1525	10	30
1526	1	135
1526	2	94
1526	3	103
1526	4	182
1526	5	264
1526	6	63
1526	7	95
1526	8	287
1526	9	352
1526	10	36
1527	1	108
1527	2	44
1527	3	43
1527	4	107
1527	5	203
1527	6	34
1527	7	51
1527	8	193
1527	9	250
1527	10	0
1528	1	108
1528	2	44
1528	3	41
1528	4	55
1528	5	166
1528	6	25
1528	7	40
1528	8	153
1528	9	115
1528	10	18
1529	1	119
1529	2	62
1529	3	78
1529	4	106
1529	5	219
1529	6	74
1529	7	88
1529	8	212
1529	9	248
1529	10	113
1530	1	188
1530	2	154
1530	3	188
1530	4	199
1530	5	333
1530	6	159
1530	7	169
1530	8	332
1530	9	189
1530	10	151
1531	4	609
1531	6	552
1531	7	572
1532	1	545
1532	2	434
1532	3	450
1532	4	577
1532	5	713
1532	6	479
1532	7	499
1532	8	731
1532	9	736
1532	10	564
1533	1	587
1533	2	522
1533	3	498
1533	4	635
1533	5	741
1533	6	540
1533	7	575
1533	8	786
1533	9	801
1533	10	569
1534	1	468
1534	2	426
1534	3	394
1534	4	520
1534	5	630
1534	6	454
1534	7	485
1534	8	678
1534	9	728
1534	10	495
1535	1	440
1535	2	403
1535	3	368
1535	4	420
1535	5	537
1535	6	398
1535	7	429
1535	8	569
1535	9	527
1535	10	417
1536	1	443
1536	2	406
1536	3	397
1536	4	448
1536	5	553
1536	6	412
1536	7	447
1536	8	591
1536	9	645
1536	10	482
1537	1	426
1537	2	420
1537	3	439
1537	4	453
1537	5	575
1537	6	434
1537	7	472
1537	8	655
1537	9	554
1537	10	446
1538	4	497
1538	6	444
1538	7	473
1538	9	580
1539	1	533
1539	2	460
1539	3	463
1539	4	585
1539	5	705
1539	6	501
1539	7	525
1539	8	738
1539	9	765
1539	10	523
1540	1	500
1540	2	471
1540	3	457
1540	4	570
1540	5	652
1540	6	459
1540	7	496
1540	8	700
1540	9	755
1540	10	445
1541	1	417
1541	2	389
1541	3	372
1541	4	484
1541	5	580
1541	6	397
1541	7	428
1541	8	605
1541	9	685
1541	10	377
1542	1	454
1542	2	424
1542	3	402
1542	4	436
1542	5	549
1542	6	406
1542	7	436
1542	8	617
1542	9	655
1542	10	445
1543	1	483
1543	2	455
1543	3	462
1543	4	491
1543	5	603
1543	6	467
1543	7	498
1543	8	699
1543	9	813
1543	10	554
1544	1	452
1544	2	439
1544	3	460
1544	4	476
1544	5	626
1544	6	496
1544	7	531
1544	8	763
1544	9	702
1544	10	539
1545	1	283
1545	2	208
1545	3	242
1545	4	310
1545	5	392
1545	6	199
1545	7	239
1545	8	441
1545	9	455
1545	10	238
1546	1	230
1546	2	188
1546	3	194
1546	4	276
1546	5	348
1546	6	177
1546	7	227
1546	8	418
1546	9	444
1546	10	192
1547	1	51
1547	2	19
1547	3	23
1547	4	105
1547	5	197
1547	6	36
1547	7	83
1547	8	234
1547	9	240
1547	10	13
1548	1	31
1548	2	6
1548	3	5
1548	4	19
1548	5	117
1548	6	7
1548	7	34
1548	8	153
1548	9	101
1548	10	17
1549	1	77
1549	2	43
1549	3	37
1549	4	57
1549	5	140
1549	6	27
1549	7	61
1549	8	175
1549	9	195
1549	10	81
1550	1	75
1550	2	55
1550	3	64
1550	4	59
1550	5	163
1550	6	34
1550	7	72
1550	8	196
1550	9	30
1550	10	30
1551	1	49
1551	2	40
1551	4	80
1551	6	42
1552	1	83
1552	2	41
1552	3	78
1552	4	143
1552	5	227
1552	6	16
1552	7	37
1552	8	225
1552	9	254
1552	10	36
1553	1	132
1553	2	120
1553	3	139
1553	4	216
1553	5	294
1553	6	94
1553	7	137
1553	8	359
1553	9	423
1553	10	93
1554	1	83
1554	2	70
1554	3	72
1554	4	142
1554	5	236
1554	6	54
1554	7	93
1554	8	305
1554	9	376
1554	10	47
1555	1	54
1555	2	21
1555	3	22
1555	4	31
1555	5	141
1555	6	11
1555	7	25
1555	8	192
1555	9	157
1555	10	0
1556	1	86
1556	2	42
1556	3	52
1556	4	71
1556	5	174
1556	6	33
1556	7	63
1556	8	224
1556	9	255
1556	10	55
1557	4	67
1557	6	36
1557	9	84
1557	10	38
1558	1	131
1558	2	48
1558	3	98
1558	4	157
1558	5	274
1558	6	47
1558	7	65
1558	8	273
1558	9	264
1558	10	86
1559	1	152
1559	2	104
1559	3	127
1559	4	204
1559	5	317
1559	6	111
1559	7	144
1559	8	353
1559	9	362
1559	10	146
1560	1	131
1560	2	81
1560	3	92
1560	4	184
1560	5	307
1560	6	104
1560	7	123
1560	8	309
1560	9	308
1560	10	121
1561	1	649
1561	2	583
1561	3	586
1561	4	629
1561	5	769
1561	6	609
1561	7	636
1561	8	812
1561	9	740
1561	10	665
1562	1	521
1562	2	450
1562	3	454
1562	4	526
1562	5	657
1562	6	482
1562	7	511
1562	8	699
1562	9	702
1562	10	568
1563	1	523
1563	2	477
1563	3	494
1563	4	542
1563	5	689
1563	6	517
1563	7	554
1563	8	775
1563	9	633
1563	10	563
1564	1	444
1564	8	730
1564	10	539
1565	1	551
1565	2	481
1565	3	476
1565	4	594
1565	5	720
1565	6	493
1565	7	540
1565	8	794
1565	9	754
1565	10	580
1566	1	600
1566	2	563
1566	3	552
1566	4	679
1566	5	780
1566	6	578
1566	7	644
1566	8	887
1566	9	877
1566	10	645
1567	1	481
1567	2	462
1567	3	456
1567	4	583
1567	5	697
1567	6	523
1567	7	575
1567	8	791
1567	9	807
1567	10	560
1568	1	453
1568	2	424
1568	3	413
1568	4	473
1568	5	599
1568	6	466
1568	7	518
1568	8	703
1568	9	652
1568	10	514
1569	1	471
1569	2	433
1569	3	438
1569	4	498
1569	5	617
1569	6	475
1569	7	527
1569	8	717
1569	9	756
1569	10	551
1570	1	338
1570	2	317
1570	3	339
1570	4	353
1570	5	477
1570	6	324
1570	7	382
1570	8	606
1570	9	491
1570	10	377
1571	1	426
1571	2	407
1571	5	590
1571	6	429
1571	7	489
1571	9	654
1571	10	581
1572	1	476
1572	2	417
1572	3	392
1572	4	502
1572	5	617
1572	6	402
1572	7	461
1572	8	780
1572	9	847
1572	10	556
1573	1	564
1573	2	537
1573	3	535
1573	4	662
1573	5	750
1573	6	562
1573	7	632
1573	8	954
1573	9	1050
1573	10	672
1574	1	572
1574	2	545
1574	3	537
1574	4	677
1574	5	805
1574	6	640
1574	7	709
1574	8	1004
1574	9	1132
1574	10	713
1575	1	557
1575	2	521
1575	3	513
1575	4	587
1575	5	740
1575	6	611
1575	7	675
1575	8	924
1575	9	977
1575	10	685
1576	1	242
1576	2	214
1576	3	216
1576	4	227
1576	5	294
1576	6	194
1576	7	235
1576	8	376
1576	9	352
1576	10	218
1577	1	151
1577	2	140
1577	3	150
1577	4	135
1577	5	223
1577	6	114
1577	7	151
1577	8	308
1577	9	95
1577	10	109
1578	1	95
1578	2	38
1578	3	80
1578	4	130
1578	5	209
1578	6	2
1578	7	30
1578	8	220
1578	9	252
1578	10	86
1579	1	103
1579	2	75
1579	3	78
1579	4	149
1579	5	209
1579	6	24
1579	7	73
1579	8	246
1579	9	295
1579	10	57
1580	1	45
1580	2	23
1580	3	14
1580	4	74
1580	5	148
1580	6	0
1580	7	20
1580	8	164
1580	9	198
1580	10	0
1581	1	48
1581	2	36
1581	3	26
1581	4	33
1581	5	118
1581	6	1
1581	7	14
1581	8	123
1581	9	52
1581	10	0
1582	1	48
1582	2	43
1582	3	45
1582	4	55
1582	5	132
1582	6	10
1582	7	28
1582	8	141
1582	9	135
1582	10	22
1583	1	64
1583	2	73
1583	3	97
1583	4	84
1583	5	189
1583	6	43
1583	7	68
1583	8	232
1583	9	60
1583	10	16
1584	2	58
1584	6	19
1584	7	51
1584	9	356
1584	10	38
1585	2	2
1585	8	142
1585	9	190
1586	2	10
1586	3	14
1586	4	12
1586	6	0
1586	7	0
1586	8	112
1587	1	80
1587	2	34
1587	4	76
1587	6	37
1587	8	197
1587	9	203
1587	10	82
1588	1	199
1588	2	175
1588	3	216
1588	4	227
1588	6	187
1588	7	196
1588	8	377
1588	9	208
1588	10	178
1589	1	682
1589	3	675
1589	4	741
1589	6	683
1589	7	706
1589	8	934
1589	9	775
1589	10	760
1590	1	632
1590	2	532
1590	3	550
1590	4	659
1590	5	793
1590	6	538
1590	7	562
1590	8	836
1590	9	815
1590	10	656
1591	1	662
1591	2	604
1591	3	591
1591	4	723
1591	5	836
1591	6	618
1591	7	669
1591	8	930
1591	9	910
1591	10	687
1592	1	518
1592	2	479
1592	3	454
1592	4	574
1592	5	686
1592	6	486
1592	7	526
1592	8	758
1592	9	741
1592	10	527
1593	1	517
1593	2	487
1593	3	458
1593	4	514
1593	5	637
1593	6	477
1593	7	515
1593	8	702
1593	9	603
1593	10	525
1594	1	568
1594	2	536
1594	3	533
1594	4	594
1594	5	709
1594	6	551
1594	7	599
1594	8	797
1594	9	816
1594	10	685
1595	1	590
1595	2	589
1595	3	615
1595	4	649
1595	5	784
1595	6	631
1595	7	677
1595	8	913
1595	9	791
1595	10	702
1596	1	536
1596	4	628
1596	5	733
1596	6	578
1596	7	627
1596	9	776
1596	10	720
1597	1	634
1597	2	570
1597	3	572
1597	4	678
1597	5	799
1597	6	584
1597	7	630
1597	8	898
1597	9	898
1597	10	667
1598	1	536
1598	2	511
1598	3	507
1598	4	617
1598	5	704
1598	6	511
1598	7	576
1598	8	841
1598	9	858
1598	10	556
1599	1	414
1599	2	390
1599	3	377
1599	4	493
1599	5	588
1599	6	399
1599	7	459
1599	8	686
1599	9	719
1599	10	411
1600	1	456
1600	2	425
1600	3	406
1600	4	455
1600	5	558
1600	6	411
1600	7	466
1600	8	689
1600	9	702
1600	10	502
1601	1	462
1601	2	428
1601	3	435
1601	4	485
1601	5	585
1601	6	444
1601	7	503
1601	8	747
1601	9	850
1601	10	604
1602	1	515
1602	2	498
1602	3	522
1602	4	566
1602	5	713
1602	6	579
1602	7	639
1602	8	913
1602	9	851
1602	10	682
1603	1	149
1603	2	127
1603	3	144
1603	4	175
1603	6	136
1603	7	165
1603	8	321
1603	9	120
1603	10	139
1604	1	259
1604	2	192
1604	3	222
1604	4	289
1604	5	340
1604	6	136
1604	7	171
1604	8	408
1604	9	519
1604	10	290
1605	1	164
1605	2	139
1605	3	162
1605	4	255
1605	5	297
1605	6	113
1605	7	168
1605	8	366
1605	9	468
1605	10	187
1606	1	63
1606	2	38
1606	3	52
1606	4	140
1606	5	194
1606	6	22
1606	7	64
1606	8	236
1606	9	355
1606	10	105
1607	1	63
1607	2	30
1607	3	23
1607	4	45
1607	5	113
1607	6	1
1607	7	28
1607	8	150
1607	9	190
1607	10	53
1608	1	94
1608	2	59
1608	3	55
1608	4	90
1608	5	146
1608	6	24
1608	7	60
1608	8	179
1608	9	281
1608	10	98
1609	1	80
1609	2	81
1609	3	95
1609	4	103
1609	5	183
1609	6	53
1609	7	77
1609	8	192
1609	9	40
1609	10	57
1610	1	19
1610	4	68
1610	6	19
1610	7	31
1610	9	8
1610	10	8
1611	1	101
1611	2	58
1611	3	114
1611	4	192
1611	5	246
1611	6	26
1611	7	47
1611	8	293
1611	9	455
1611	10	138
1612	1	127
1612	2	124
1612	3	148
1612	4	240
1612	5	283
1612	6	78
1612	7	125
1612	8	384
1612	9	563
1612	10	166
1613	1	40
1613	2	19
1613	3	22
1613	4	106
1613	5	180
1613	6	5
1613	7	29
1613	8	247
1613	9	421
1613	10	66
1614	1	52
1614	2	15
1614	3	20
1614	4	41
1614	5	139
1614	6	5
1614	7	25
1614	8	199
1614	9	276
1614	10	39
1615	1	74
1615	2	15
1615	3	22
1615	4	54
1615	5	142
1615	6	5
1615	7	23
1615	8	170
1615	9	309
1615	10	35
1616	1	116
1616	2	87
1616	3	118
1616	4	122
1616	5	240
1616	6	80
1616	7	96
1616	8	243
1616	9	120
1616	10	74
1617	1	34
1617	4	77
1617	5	140
1617	7	47
1617	9	54
1617	10	33
1618	1	204
1618	2	124
1618	3	164
1618	4	250
1618	5	368
1618	6	118
1618	7	131
1618	8	373
1618	9	431
1618	10	209
1619	1	744
1619	2	686
1619	3	699
1619	4	818
1619	5	917
1619	6	696
1619	7	732
1619	8	984
1619	9	1057
1619	10	790
1620	1	540
1620	2	478
1620	3	466
1620	4	605
1620	5	712
1620	6	496
1620	7	519
1620	8	749
1620	9	811
1620	10	575
1621	1	561
1621	2	498
1621	3	476
1621	4	560
1621	5	689
1621	6	528
1621	7	552
1621	8	745
1621	9	735
1621	10	582
1622	1	525
1622	2	477
1622	3	462
1622	4	549
1622	5	661
1622	6	500
1622	7	529
1622	8	738
1622	9	826
1622	10	618
1623	1	520
1623	2	504
1623	3	509
1623	4	559
1623	5	690
1623	6	522
1623	7	553
1623	8	764
1623	9	613
1623	10	566
1624	1	504
1624	4	574
1624	9	665
1624	10	642
1625	1	615
1625	2	559
1625	3	560
1625	4	691
1625	5	801
1625	6	580
1625	7	620
1625	8	902
1625	9	964
1625	10	711
1626	1	627
1626	2	612
1626	3	608
1626	4	761
1626	5	847
1626	6	658
1626	7	708
1626	8	970
1626	9	1041
1626	10	737
1627	1	482
1627	2	462
1627	3	451
1627	4	592
1627	5	693
1627	6	522
1627	7	558
1627	8	782
1627	9	856
1627	10	561
1628	1	394
1628	2	362
1628	3	346
1628	4	408
1628	5	515
1628	6	379
1628	7	421
1628	8	609
1628	9	628
1628	10	437
1629	1	403
1629	2	367
1629	3	360
1629	4	435
1629	5	530
1629	6	379
1629	7	429
1629	8	637
1629	9	763
1629	10	517
1630	1	431
1630	2	418
1630	4	472
1630	5	578
1630	6	429
1630	7	479
1630	8	714
1630	9	631
1630	10	554
1631	9	763
1632	1	658
1632	2	600
1632	3	579
1632	4	716
1632	5	834
1632	6	644
1632	7	704
1632	8	1012
1632	9	1195
1632	10	787
1633	1	726
1633	2	700
1633	3	694
1633	4	864
1633	5	962
1633	6	786
1633	7	852
1633	8	1146
1633	9	1350
1633	10	882
1634	1	248
1634	2	213
1634	3	232
1634	4	317
1634	5	362
1634	6	219
1634	7	263
1634	8	449
1634	9	521
1634	10	234
1635	1	166
1635	2	134
1635	3	136
1635	4	152
1635	5	214
1635	6	109
1635	7	140
1635	8	291
1635	9	279
1635	10	149
1636	1	79
1636	2	52
1636	3	62
1636	4	93
1636	5	149
1636	6	48
1636	7	77
1636	8	199
1636	9	233
1636	10	106
1637	1	46
1637	2	39
1637	3	72
1637	4	83
1637	5	163
1637	6	45
1637	7	72
1637	8	182
1637	9	13
1637	10	61
1638	1	9
1638	2	1
1638	3	13
1638	6	9
1638	9	0
1639	1	133
1639	2	64
1639	3	101
1639	4	182
1639	5	230
1639	6	28
1639	7	48
1639	8	242
1639	9	352
1639	10	122
1640	1	139
1640	2	124
1640	3	143
1640	4	242
1640	5	273
1640	6	84
1640	7	126
1640	8	313
1640	9	441
1640	10	130
